Date,DST,ONI,Go_Deeper,Chatting,Stardew,DD,Ori_Blind_Forest,Manual_Samuel,Divinity_II,Drawful2,Running_Rifles,Cat_Quest,Cuphead,Hotline_Miami,Terraria,DS,Getting_Over_It,Golf_w_Friends,Escapists2,Human_Fall_Flat,Castle_Crashers,Bridge_Constructor_Portal,Choice_Chamber,KTANE,Doki_Doki,GeoGuessr,Jackbox,We_Were_Here_Too,Stick_Fight,Hacktag,Into_Breach,Portia,Act_it_OutXL,Little Nightmares,Dauntless,Domina,ToS,Surviving_Mars,Way_Out,Move_Die,Hollow_Knight,Spy_Party,Monster_Prom,Shantae_Pirates_Curse,Subnautica,Use_Your_Words,Witch_It,Im_Bread,Agario,Moonlighter,Ultimate_Chicken_Horse,Spelunky,Overcooked2,Graveyard_Keeper,DBD,Amnesia_Dark_Descent,Layers_of_Fear,Borderlands2,Rapture_Rejects,Undertale,Into_the_Breach,Marbles,Tabletop_Sim,2Point_Hospital,Yokus_Island,Slime_Rancher,Secret_Neighbor,Hotline_Miami,Cook_Serve_Delicious2,,Time_Portia,Griftlands,Stream_Raiders,Yomawari,Darkwood,7D2D,Dream_Daddy,ARK,Stream_Racer,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs,Gifted Tier 2 subs,Gifted Tier 3 subs,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,Total_Sub_Revenue,donations,Total_Earnings,streak,activity,avg_message_per_viewer,user_chatting_percent
8/2/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.71,1278,36,37,5,103,2.84,255,26,6685,379,122,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,0,2.1,23,0.966666667,10.47540984,29.50819672
8/3/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.64,227,17,24,3,26,0.67,56,20,1341,76,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0.966666667,9.08,68
8/4/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.12,387,22,7,0,15,0.04,118,14,2253,240,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,25,0.966666667,7.74,44
8/5/2017,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68,930,24,9,4,29,5.54,134,18,3413,349,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0.966666667,13.28571429,34.28571429
8/6/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61,974,23,20,3,39,0.19,136,18,3638,335,71,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,6,6.05,27,0.966666667,13.71830986,32.3943662
8/7/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.43,923,30,38,2,39,0,154,18,4063,321,71,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.47,0,1.47,28,0.966666667,13,42.25352113
8/8/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24,832,26,4,3,58,0.13,173,22,5593,366,115,2.245,4.99,0,0.36,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.595,0,7.595,29,0.966666667,7.234782609,22.60869565
8/9/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,894,29,31,3,43,0,168,21,4901,332,79,0,0,0,14.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.05,0,14.05,30,1,11.3164557,36.70886076
8/10/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99,273,17,14,0,24,0,77,19,1858,143,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,31,1,6.5,40.47619048
8/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.79,717,19,5,4,36,3.27,124,24,3639,243,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,1,10.86363636,28.78787879
8/12/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.38,627,28,8,1,54,0,187,25,6043,356,107,0,2.495,0,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.675,0,2.675,33,1,5.859813084,26.1682243
8/13/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.49,605,28,9,5,56,0.84,177,30,5809,374,123,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.15,0,3.15,34,1,4.918699187,22.76422764
8/14/2017,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.99,541,27,27,3,65,7.02,179,29,4518,327,98,0,2.495,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.595,0,2.595,35,1,5.520408163,27.55102041
8/15/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.52,667,25,5,1,57,0.42,185,21,5285,365,80,0,2.495,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.595,0,2.595,36,1,8.3375,31.25
8/16/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.44,74,10,1,0,3,3.47,29,13,346,45,21,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.06,0,1.06,37,1,3.523809524,47.61904762
8/17/2017,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,85,7,3,0,0,15.73,14,8,89,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,1,9.444444444,77.77777778
8/18/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,12,4,2,0,0,0,18,4,70,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,1,0.857142857,28.57142857
8/19/2017,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,151,7,5,0,1,0,34,6,250,92,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,1,7.55,35
8/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.966666667,Unknown,Unknown
8/21/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,20,2,1,0,0,2.6,30,4,77,88,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.966666667,0.869565217,8.695652174
8/22/2017,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.33,739,18,4,2,46,0,126,17,2855,253,62,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09,0,0.09,2,0.966666667,11.91935484,29.03225806
8/23/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.61,1006,28,3,0,73,1.82,211,29,6583,570,132,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.78,0,0.78,3,0.966666667,7.621212121,21.21212121
8/24/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,91,11,2,0,16,0,24,15,844,67,15,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0,0.05,4,0.966666667,6.066666667,73.33333333
8/25/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.09,874,23,4,1,27,0,117,17,3216,268,64,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06,0,0.06,5,0.966666667,13.65625,35.9375
8/26/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72,404,25,0,0,43,2.04,116,32,2799,206,74,0,2.495,0,1.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.145,0,4.145,6,0.966666667,5.459459459,33.78378378
8/27/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.21,1783,43,9,1,79,4.94,306,34,7484,412,166,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14,0,0.14,7,0.966666667,10.74096386,25.90361446
8/28/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.61,1527,43,6,2,47,2.6,259,29,5848,334,131,0,0,0,27.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.08,0,27.08,8,0.966666667,11.65648855,32.82442748
8/29/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.96,1076,33,6,4,50,1.8,174,25,4549,287,98,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2,0,2.2,9,0.966666667,10.97959184,33.67346939
8/30/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,684,33,4,3,40,5.36,198,26,4551,238,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0.966666667,5.947826087,28.69565217
8/31/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.16,330,17,5,1,16,5.35,60,20,1440,95,41,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0.1,11,0.966666667,8.048780488,41.46341463
9/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.81,932,23,42,2,17,2.16,133,25,3286,239,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0.966666667,12.94444444,31.94444444
9/2/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25,1070,42,15,4,56,1.03,213,27,6191,361,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13,0.966666667,8.991596639,35.29411765
9/3/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.48,889,32,11,2,53,9.32,178,33,5084,262,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,14,0.966666667,8.155963303,29.35779817
9/4/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.93,810,35,11,3,47,6.12,196,28,5690,338,123,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,23,15,0.966666667,6.585365854,28.45528455
9/5/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.21,864,33,3,0,52,3.05,217,35,6527,326,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150,150,16,0.966666667,6.352941176,24.26470588
9/6/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12,1218,33,5,1,71,1.26,248,28,5872,326,141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,17,0.966666667,8.638297872,23.40425532
9/7/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.19,180,11,5,0,19,8.08,54,24,1856,108,38,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13,0,0.13,18,0.966666667,4.736842105,28.94736842
9/8/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.31,572,28,0,0,30,0,146,25,4534,264,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,19,0.966666667,6.285714286,30.76923077
9/9/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.94,751,34,4,2,29,0.27,214,25,6217,369,125,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,6,20,0.966666667,6.008,27.2
9/10/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.11,1102,28,24,4,27,9.96,169,26,5503,392,99,0,2.495,0,0.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.925,0,2.925,21,0.966666667,11.13131313,28.28282828
9/11/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.81,715,28,5,1,8,10.57,178,17,4420,417,88,4.74,2.495,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,7.235,0,7.235,22,0.966666667,8.125,31.81818182
9/12/2017,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22,776,33,2,1,13,10.15,269,30,5262,400,142,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0.05,23,0.966666667,5.464788732,23.23943662
9/13/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.63,851,39,0,1,14,7.5,245,26,6857,370,150,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0.01,24,0.966666667,5.673333333,26
9/14/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29,205,14,0,0,5,43.9,62,24,1738,95,46,2.495,2.495,0,21.1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26.09,0,26.09,25,0.966666667,4.456521739,30.43478261
9/15/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92,1209,26,14,6,11,18.07,142,21,3397,265,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94,94,26,0.966666667,13.43333333,28.88888889
9/16/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.33,1151,33,5,0,28,0.48,165,24,5806,337,92,4.745,0,0,55.47,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,60.215,0,60.215,27,0.966666667,12.51086957,35.86956522
9/17/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.46,755,28,21,1,9,0.06,131,24,4657,348,91,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,28,0.966666667,8.296703297,30.76923077
9/18/2017,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,1047,29,9,1,4,3.6,142,23,5077,380,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0.966666667,12.03448276,33.33333333
9/19/2017,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74,888,32,3,1,10,8.37,206,37,5867,315,142,0,2.495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.495,0,2.495,30,1,6.253521127,22.53521127
9/20/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.69,1362,36,0,0,20,2.27,172,25,5723,345,122,2.495,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.495,0,2.495,31,1,11.16393443,29.50819672
9/21/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.91,268,8,0,0,6,0,29,17,974,70,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,1,11.16666667,33.33333333
9/22/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.92,1218,31,2,1,17,0.02,157,26,4014,270,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,1,13.53333333,34.44444444
9/23/2017,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.49,749,33,65,4,20,0.26,197,23,5470,443,114,0,0,0,35.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.82,0,35.82,34,1,6.570175439,28.94736842
9/24/2017,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.95,998,47,11,1,33,26.17,420,125,11897,413,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,1,3.429553265,16.15120275
9/25/2017,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.71,979,29,14,4,6,2.76,119,30,3585,285,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,1,11.51764706,34.11764706
9/26/2017,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.91,489,28,30,1,15,2.22,170,28,5576,402,107,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09,0,0.09,37,1,4.570093458,26.1682243
9/27/2017,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.29,1252,45,15,3,18,2.68,271,43,6424,343,166,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0,0.7,38,1,7.542168675,27.10843373
9/28/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.89,266,20,13,0,4,0.07,41,36,1359,44,28,2.345,0,0,0.32,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.665,0,2.665,39,1,9.5,71.42857143
9/29/2017,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.69,1055,32,3,1,7,2.53,130,22,2811,294,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,1,12.71084337,38.55421687
9/30/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,1797,46,8,3,25,1.79,316,32,9396,441,211,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0.02,41,1,8.516587678,21.80094787
10/1/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.12,1506,40,2,1,18,13.3,283,54,7190,377,177,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0,0.15,42,1,8.508474576,22.59887006
10/2/2017,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.23,1234,26,2,0,5,3.09,143,34,3757,285,99,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0,0.1,43,1,12.46464646,26.26262626
10/3/2017,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01,1007,39,6,2,19,0.97,194,28,5273,312,110,0,2.495,0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.515,0,2.515,44,1,9.154545455,35.45454545
10/4/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.28,1700,43,308,4,21,1.18,209,36,5938,309,137,2.16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.16,0,2.16,45,1,12.40875912,31.38686131
10/5/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.16,284,22,18,3,10,6.27,68,26,1707,94,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,1,6.311111111,48.88888889
10/6/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.07,1191,37,5,0,12,9.02,175,33,5298,241,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,1,11.34285714,35.23809524
10/7/2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.73,1733,70,34,6,36,2.87,461,43,11772,497,269,0,2.495,0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.515,0,2.515,48,1,6.442379182,26.02230483
10/8/2017,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.05,883,35,31,3,10,6.18,242,37,6873,404,155,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.32,0,2.32,49,1,5.696774194,22.58064516
