Date,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs,Gifted Tier 2 subs,Gifted Tier 3 subs,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,Total_Sub_Revenue,donations,Total_Earnings,streak,activity,avg_message_per_viewer,user_chatting_percent
2018-12-04,31.77,3309,72,11,4,4,0.54,371,46,11660,368,260,0.0,2.495,7.05,11.54,0.0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,21.085,0.0,21.085,6,0.6333333333333333,12.726923076923077,27.692307692307693
2018-12-05,31.92,250,21,24,1,3,4.39,51,41,2075,65,38,2.27,0.0,9.38,0.69,0.0,0.0,0,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,1,12.34,0.0,12.34,7,0.6333333333333333,6.578947368421052,55.26315789473685
2018-12-06,36.42,2958,63,8,3,3,7.41,268,73,8122,224,200,2.21,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.21,0.0,2.21,8,0.6333333333333333,14.79,31.5
2018-12-07,33.85,2981,60,17,3,2,11.07,293,49,10763,320,188,6.955,0.0,29.095,12.61,0.0,0.0,0,0,2,1,1,0,12,12,0,0,0,1,0,0,0,0,0,48.66,0.0,48.66,9,0.6333333333333333,15.856382978723405,31.914893617021278
2018-12-08,34.49,1373,49,21,6,9,0.55,159,41,6726,195,106,9.355,0.0,45.11,109.8,0.0,0.0,0,0,3,2,1,0,19,19,0,0,0,0,1,0,0,0,0,164.265,0.0,164.265,10,0.6333333333333333,12.952830188679245,46.22641509433962
2018-12-09,33.23,2870,54,2,3,0,14.1,243,79,7045,214,174,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.32,0.0,2.32,11,0.6333333333333333,16.49425287356322,31.03448275862069
2018-12-10,38.23,3212,72,41,1,8,16.73,322,58,12386,326,211,6.435,2.495,14.45,6.23,0.0,0.0,0,1,3,3,0,0,6,6,0,0,0,0,0,0,1,0,0,29.61,0.0,29.61,12,0.6333333333333333,15.222748815165877,34.12322274881517
2018-12-11,33.79,2031,62,19,9,3,5.52,249,46,5981,179,158,2.21,0.0,2.33,7.63,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,12.17,200.0,212.17,13,0.6333333333333333,12.854430379746836,39.24050632911392
2018-12-12,36.17,570,39,6,0,0,13.71,89,47,4159,115,75,2.27,0.0,2.33,12.0,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,16.6,0.0,16.6,14,0.6333333333333333,7.6,52.0
2018-12-13,26.74,1871,53,6,2,4,1.43,156,36,4065,154,126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,15,0.6333333333333333,14.84920634920635,42.06349206349206
2018-12-14,31.2,3138,76,17,5,2,2.11,304,48,10048,324,206,6.86,0.0,0.0,25.79,0.0,0.0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,32.65,200.0,232.65,16,0.6333333333333333,15.233009708737864,36.89320388349515
2018-12-15,34.56,3219,84,13,1,13,14.37,403,133,10989,320,285,2.1,0.0,87.535,191.48,0.0,0.0,0,0,1,1,0,0,37,37,0,0,0,0,1,0,0,0,0,281.115,15.0,296.115,17,0.6333333333333333,11.294736842105262,29.47368421052631
2018-12-16,48.03,3197,84,10,0,11,23.79,500,99,16281,342,324,2.32,0.0,18.64,20.06,0.0,0.0,0,0,1,1,0,0,8,8,0,0,0,0,0,1,0,0,0,41.019999999999996,0.0,41.019999999999996,18,0.6333333333333333,9.867283950617283,25.925925925925924
2018-12-17,38.66,536,25,6,0,1,16.98,57,47,3209,83,47,0.0,0.0,43.1,56.58,0.0,0.0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,1,0,0,99.68,0.0,99.68,19,0.6333333333333333,11.404255319148936,53.191489361702125
2018-12-18,34.4,2667,64,2,3,5,2.07,296,47,7533,220,176,6.545,0.0,0.0,0.0,0.0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6.545,0.0,6.545,20,0.6666666666666666,15.153409090909092,36.36363636363637
2018-12-19,31.47,368,24,8,0,4,10.26,70,40,2203,70,52,2.27,0.0,16.9,18.72,0.0,0.0,0,0,1,1,0,0,7,7,0,0,0,0,0,0,0,0,1,37.89,0.0,37.89,21,0.7,7.076923076923077,46.15384615384615
2018-12-20,29.11,1958,55,3,1,1,1.61,239,48,6200,215,166,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.32,14.99,17.31,22,0.7333333333333333,11.795180722891565,33.13253012048193
2018-12-21,70.75,669,35,2,1,2,7.4,258,95,9976,141,186,2.27,4.99,4.66,14.76,0.0,0.0,0,2,1,1,0,0,2,2,0,0,0,1,0,0,0,0,0,26.68,0.0,26.68,23,0.7666666666666667,3.596774193548387,18.817204301075268
2018-12-22,31.4,1870,48,8,0,2,11.57,179,41,4365,141,123,4.59,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4.59,0.0,4.59,24,0.8,15.203252032520325,39.02439024390244
2018-12-23,31.01,2640,66,2,1,2,6.61,284,50,8745,284,199,0.0,0.0,4.72,50.02,0.0,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,54.74,0.0,54.74,25,0.8333333333333334,13.266331658291458,33.165829145728644
2018-12-24,28.64,2423,64,4,2,4,4.24,272,42,9252,325,199,4.7,2.495,55.145,6.43,0.0,0.0,0,1,2,2,0,0,23,23,0,0,0,0,0,0,1,0,0,68.77000000000001,0.0,68.77000000000001,26,0.8666666666666667,12.175879396984925,32.1608040201005
2018-12-25,0.0,0,0,4,0,0,0.0,5,0,0,0,2,2.32,2.495,0.0,2.47,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.285,0.0,7.285,0,0.8666666666666667,0.0,0.0
2018-12-26,0.0,0,0,8,0,3,0.0,0,0,0,0,0,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.32,0.0,2.32,0,0.8666666666666667,Unknown,Unknown
2018-12-27,30.14,2392,54,1,0,1,1.35,223,40,6148,206,144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,0.9,16.61111111111111,37.5
2018-12-28,31.09,2315,68,2,2,2,4.47,359,44,11909,384,230,2.27,2.495,9.38,33.43,0.0,0.0,0,1,1,1,0,0,4,4,0,0,0,1,0,0,0,0,0,47.575,0.0,47.575,2,0.9333333333333333,10.065217391304348,29.565217391304348
2018-12-29,29.08,1818,57,15,0,2,3.75,193,43,4798,167,146,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,3,0.9333333333333333,12.452054794520548,39.04109589041096
2018-12-30,33.7,2935,75,10,3,3,5.28,459,53,11459,342,291,2.245,0.0,0.0,4.74,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.985,0.0,6.985,4,0.9333333333333333,10.085910652920962,25.773195876288657
2018-12-31,35.42,505,28,19,1,3,6.84,83,43,3259,93,66,0.0,0.0,14.1,2.19,0.0,0.0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,1,0,0,16.29,0.0,16.29,5,0.9333333333333333,7.651515151515151,42.42424242424242
2019-01-01,29.66,1978,55,10,11,4,4.98,297,50,5101,176,174,2.38,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.38,10.0,12.379999999999999,6,0.9333333333333333,11.367816091954023,31.60919540229885
2019-01-02,52.12,565,46,32,4,10,19.38,246,87,7088,136,193,0.0,0.0,9.32,8.35,0.0,0.0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,17.67,10.0,27.67,7,0.9333333333333333,2.9274611398963732,23.83419689119171
2019-01-03,0.0,0,0,5,0,0,0.0,2,0,0,0,1,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.32,0.0,2.32,0,0.9,0.0,0.0
2019-01-04,37.54,2913,74,167,2,2,6.97,350,52,8408,225,225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.37,3.37,1,0.9,12.946666666666667,32.88888888888889
2019-01-05,32.72,682,32,5,0,2,14.99,67,42,3436,105,42,2.27,2.495,9.32,1.27,0.0,0.0,0,1,1,1,0,0,4,4,0,0,0,0,1,0,0,0,0,15.355,0.0,15.355,2,0.9,16.238095238095237,76.19047619047619
2019-01-06,32.85,2291,52,20,9,3,0.5,311,42,5978,186,171,2.21,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.21,0.0,2.21,3,0.9,13.397660818713451,30.409356725146196
2019-01-07,38.1,3170,80,15,2,1,16.73,489,74,12002,320,337,9.275,0.0,2.39,8.44,0.0,0.0,0,0,3,2,1,0,1,1,0,0,0,0,0,0,1,0,0,20.105,3.33,23.435000000000002,4,0.9,9.40652818991098,23.738872403560833
2019-01-08,42.69,582,18,4,0,7,9.06,78,52,2860,68,62,9.415,2.495,4.66,6.87,0.0,0.0,0,1,3,2,1,0,2,2,0,0,0,0,0,0,0,1,0,23.44,0.0,23.44,5,0.9,9.387096774193548,29.03225806451613
2019-01-09,0.0,0,0,4,0,0,0.0,0,0,0,0,0,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.32,0.0,2.32,0,0.8666666666666667,Unknown,Unknown
2019-01-10,28.5,2046,55,3,0,0,0.03,204,40,6299,223,137,6.435,2.495,0.0,0.0,0.0,0.0,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,8.93,0.0,8.93,1,0.8666666666666667,14.934306569343066,40.14598540145985
2019-01-11,31.68,1840,69,2,5,9,9.25,375,62,8428,268,220,4.615,2.495,0.0,2.05,0.0,0.0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,9.16,103.71,112.86999999999999,2,0.8666666666666667,8.363636363636363,31.363636363636367
2019-01-12,38.49,2602,76,34,11,6,12.46,462,58,14010,366,307,4.65,0.0,44.27,3.38,0.0,0.0,0,0,2,2,0,0,19,19,0,0,0,0,1,0,0,0,0,52.300000000000004,0.0,52.300000000000004,3,0.8666666666666667,8.47557003257329,24.7557003257329
2019-01-13,36.68,3539,70,28,3,11,4.0,422,55,9721,267,303,2.095,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.095,0.0,2.095,4,0.8666666666666667,11.67986798679868,23.1023102310231
2019-01-14,34.97,2033,63,21,0,6,4.84,308,61,7028,203,201,6.97,0.0,23.735,0.11,0.0,0.0,0,0,3,3,0,0,10,10,0,0,0,0,0,0,1,0,0,30.814999999999998,10.0,40.815,5,0.8666666666666667,10.114427860696518,31.343283582089555
2019-01-15,33.9,1258,50,3,0,10,11.76,207,82,4848,144,160,2.27,0.0,0.0,0.05,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.32,0.0,2.32,6,0.8666666666666667,7.8625,31.25
2019-01-16,42.05,807,36,0,0,0,14.58,100,49,3532,84,78,2.32,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.32,0.0,3.32,7,0.8666666666666667,10.346153846153847,46.15384615384615
2019-01-17,31.99,1657,57,2,0,2,9.74,275,55,5022,158,183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5.0,5.0,8,0.8666666666666667,9.05464480874317,31.147540983606557
2019-01-18,28.17,3448,73,12,4,3,5.58,381,37,10057,357,239,11.45,0.0,11.65,0.04,0.0,0.0,0,0,5,5,0,0,5,5,0,0,0,1,0,0,0,0,0,23.14,0.0,23.14,9,0.8666666666666667,14.426778242677825,30.543933054393307
2019-01-19,32.62,3592,87,17,1,9,15.99,372,53,9820,302,238,4.54,0.0,9.32,1.02,0.0,0.0,0,0,2,2,0,0,4,4,0,0,0,0,1,0,0,0,0,14.879999999999999,5.0,19.88,10,0.8666666666666667,15.092436974789916,36.554621848739494
2019-01-20,29.72,668,27,5,1,0,0.34,96,34,2645,89,76,4.59,0.0,12.12,0.25,0.0,0.0,0,0,2,2,0,0,5,5,0,0,0,0,0,1,0,0,0,16.96,0.0,16.96,11,0.8666666666666667,8.789473684210526,35.526315789473685
2019-01-21,0.0,0,0,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.8333333333333334,Unknown,Unknown
2019-01-22,0.0,0,0,0,0,0,0.0,0,0,0,0,0,4.59,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.59,0.0,4.59,0,0.8,Unknown,Unknown
2019-01-23,0.0,0,0,743,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.7666666666666667,Unknown,Unknown
2019-01-24,0.0,1,1,75,0,0,0.0,0,0,0,0,0,4.7,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4.7,0.0,4.7,0,0.7666666666666667,inf,inf
2019-01-25,20.23,1585,43,14,0,0,5.11,143,30,3621,180,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1,0.8,15.85,43.0
2019-01-26,42.97,2370,64,8,3,7,4.19,430,152,9798,228,316,4.64,0.0,2.33,5.16,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,12.129999999999999,0.0,12.129999999999999,2,0.8,7.5,20.253164556962027
2019-01-27,104.51,909,46,8,1,5,5.05,341,118,18289,175,272,2.245,4.99,2.39,10.12,0.0,0.0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,19.744999999999997,0.0,19.744999999999997,3,0.8,3.3419117647058822,16.911764705882355
2019-01-28,29.09,2422,60,5,1,1,0.05,234,39,5963,206,166,2.38,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.38,5.0,7.38,4,0.8,14.590361445783133,36.144578313253014
2019-01-29,23.44,370,33,4,0,0,0.28,111,33,2532,109,82,4.575,0.0,12.12,0.08,0.0,0.0,0,0,2,2,0,0,6,6,0,0,0,0,0,0,0,1,0,16.775,0.0,16.775,5,0.8,4.512195121951219,40.243902439024396
2019-01-30,24.18,1137,43,0,0,3,1.26,184,36,3023,125,132,0.0,0.0,16.545,0.1,0.0,0.0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,1,16.645000000000003,0.0,16.645000000000003,6,0.8,8.613636363636363,32.57575757575758
2019-01-31,28.49,1790,50,0,0,2,6.82,186,42,4473,158,140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,7,0.8,12.785714285714286,35.714285714285715
2019-02-01,30.7,4139,68,6,3,4,3.27,354,43,8596,281,239,2.38,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.38,2.69,5.07,8,0.8,17.317991631799163,28.451882845188287
2019-02-02,49.99,623,27,36,1,3,8.23,166,91,5999,120,134,0.0,0.0,21.205,9.99,0.0,0.0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,0,0,31.195,0.0,31.195,9,0.8333333333333334,4.649253731343284,20.149253731343283
2019-02-03,0.0,1,1,1,0,0,0.0,0,0,0,0,0,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.32,0.0,2.32,0,0.8,inf,inf
2019-02-04,34.9,3007,65,0,0,6,2.79,278,51,8061,232,177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,10.0,10.0,1,0.8,16.98870056497175,36.72316384180791
2019-02-05,25.25,1547,53,1,1,5,3.83,257,54,6945,276,184,2.27,0.0,30.72,0.27,0.0,0.0,0,0,1,1,0,0,13,13,0,0,0,0,0,0,0,1,0,33.260000000000005,0.0,33.260000000000005,2,0.8,8.407608695652174,28.804347826086957
2019-02-06,32.05,772,36,15,1,4,2.94,118,74,3814,119,100,2.21,2.495,0.0,0.29,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.995,0.0,4.995,3,0.8,7.72,36.0
2019-02-07,23.38,1223,49,0,0,0,0.08,134,37,2548,109,114,6.955,0.0,0.0,0.0,0.0,0.0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6.955,0.0,6.955,4,0.8,10.728070175438596,42.98245614035088
2019-02-08,21.14,1983,50,0,2,1,0.2,151,30,4058,193,122,7.145,2.495,0.0,1.07,0.0,0.0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10.71,0.0,10.71,5,0.8333333333333334,16.25409836065574,40.98360655737705
2019-02-09,0.0,0,0,4,0,0,0.0,1,0,0,0,1,2.32,2.495,0.0,1.39,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.204999999999999,0.0,6.204999999999999,0,0.8,0.0,0.0
2019-02-10,43.33,2388,65,24,12,7,4.43,377,70,12176,282,263,6.435,0.0,23.77,0.1,0.0,0.0,0,0,3,3,0,0,10,10,0,0,0,0,0,1,0,0,0,30.305,0.0,30.305,1,0.8,9.079847908745247,24.714828897338403
2019-02-11,34.75,2029,57,13,0,8,15.64,265,96,7089,204,200,4.615,0.0,2.33,0.2,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,7.1450000000000005,0.0,7.1450000000000005,2,0.8,10.145,28.499999999999996
2019-02-12,36.53,2918,69,21,2,8,15.82,329,95,10886,299,240,4.59,0.0,4.66,2.6,0.0,0.0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,1,0,11.85,0.0,11.85,3,0.8,12.158333333333333,28.749999999999996
2019-02-13,53.42,1461,36,9,0,10,23.64,219,112,6945,130,172,0.0,0.0,93.91,4.05,0.0,0.0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,1,97.96,0.0,97.96,4,0.8,8.494186046511627,20.930232558139537
2019-02-14,0.0,5,3,0,0,0,0.0,0,0,0,0,0,6.97,2.495,0.0,0.0,0.0,0.0,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,9.465,0.0,9.465,0,0.7666666666666667,inf,inf
2019-02-15,29.17,2067,59,4,1,1,5.23,203,81,5368,185,152,2.38,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.38,0.0,2.38,1,0.7666666666666667,13.598684210526315,38.81578947368421
2019-02-16,34.31,839,25,11,0,1,15.68,68,42,3980,116,48,2.27,0.0,13.98,1.0,0.0,0.0,0,0,1,1,0,0,6,6,0,0,0,0,1,0,0,0,0,17.25,0.0,17.25,2,0.7666666666666667,17.479166666666668,52.083333333333336
2019-02-17,34.02,3732,77,7,1,5,4.28,352,59,9049,267,239,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3,0.7666666666666667,15.615062761506277,32.21757322175732
2019-02-18,72.3,2866,66,7,4,10,17.94,685,134,20460,283,532,6.96,0.0,9.32,1.06,0.0,0.0,0,0,3,3,0,0,4,4,0,0,0,0,0,0,1,0,0,17.34,0.0,17.34,4,0.7666666666666667,5.387218045112782,12.406015037593985
2019-02-19,58.11,2988,78,8,3,15,18.99,530,106,20105,348,384,4.54,0.0,26.57,0.05,0.0,0.0,0,0,2,2,0,0,11,11,0,0,0,0,0,0,0,1,0,31.16,0.0,31.16,5,0.7666666666666667,7.78125,20.3125
2019-02-20,41.95,413,20,1,0,1,0.12,37,51,2601,62,30,2.32,0.0,0.0,1.49,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8099999999999996,0.0,3.8099999999999996,6,0.8,13.766666666666667,66.66666666666666
2019-02-21,0.0,96,7,18,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.8,inf,inf
2019-02-22,0.0,74,6,16,0,0,0.0,1,0,0,0,1,6.97,0.0,0.0,0.0,0.0,0.0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,6.97,0.0,6.97,0,0.8,74.0,600.0
2019-02-23,0.0,69,3,2,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.8,inf,inf
2019-02-24,0.0,4,1,7,0,0,0.0,0,0,0,0,0,2.38,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.38,0.0,2.38,0,0.7666666666666667,inf,inf
2019-02-25,57.74,2995,69,2,2,14,20.0,444,171,11779,204,311,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,5.0,5.0,1,0.7666666666666667,9.630225080385852,22.186495176848876
2019-02-26,86.03,997,30,9,4,17,13.38,925,161,29766,347,669,7.02,0.0,25.95,2.15,0.0,0.0,0,0,3,3,0,0,11,11,0,0,0,0,0,0,0,1,0,35.12,15.0,50.12,2,0.7666666666666667,1.4902840059790732,4.484304932735426
2019-02-27,41.92,0,0,3,2,4,9.54,328,103,10061,240,224,2.245,0.0,12.02,0.3,0.0,0.0,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,1,14.565000000000001,0.0,14.565000000000001,3,0.7666666666666667,0.0,0.0
2019-02-28,57.57,1,1,0,1,5,22.95,210,90,7542,131,168,6.955,4.99,9.27,0.47,0.0,0.0,0,2,3,3,0,0,4,4,0,0,1,0,0,0,0,0,0,21.685,0.0,21.685,4,0.7666666666666667,0.005952380952380952,0.5952380952380952
2019-03-01,0.0,12,1,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.7333333333333333,inf,inf
2019-03-02,0.0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.7,Unknown,Unknown
2019-03-03,0.0,36,1,9,0,0,0.0,0,0,0,0,0,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.32,0.0,2.32,0,0.6666666666666666,inf,inf
2019-03-04,0.0,0,0,0,0,3,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.6333333333333333,Unknown,Unknown
2019-03-05,57.8,1640,55,1,2,8,17.94,369,114,12948,225,286,2.27,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.27,0.0,2.27,1,0.6666666666666666,5.734265734265734,19.230769230769234
2019-03-06,54.46,3546,70,18,10,10,16.93,472,83,16610,306,337,4.48,2.495,2.28,2.05,0.0,0.0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,11.305,5.0,16.305,2,0.6666666666666666,10.522255192878339,20.77151335311573
2019-03-07,48.83,2237,65,23,2,10,12.0,363,85,13769,282,269,4.6,2.495,13.98,0.61,0.0,0.0,0,1,1,0,1,0,6,6,0,0,1,0,0,0,0,0,0,21.685,0.0,21.685,3,0.6666666666666666,8.315985130111525,24.1635687732342
2019-03-08,61.5,235,19,17,0,2,6.87,21,66,1107,18,19,4.765,2.495,0.0,0.1,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.359999999999999,0.0,7.359999999999999,4,0.6666666666666666,12.368421052631579,100.0
2019-03-09,3.01,28,6,4,0,0,0.0,75,7,508,171,54,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.32,0.0,2.32,5,0.6666666666666666,0.5185185185185185,11.11111111111111
2019-03-10,2.46,6,2,2,0,1,1.69,85,8,830,340,65,6.435,0.0,0.0,0.0,0.0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,6.435,0.0,6.435,6,0.6666666666666666,0.09230769230769231,3.076923076923077
2019-03-11,2.73,1,1,18,0,1,0.0,23,5,306,112,17,2.295,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.295,0.0,2.295,7,0.7,0.058823529411764705,5.88235294117647
2019-03-12,0.0,0,0,0,0,0,0.0,0,0,0,0,0,2.27,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.27,0.0,2.27,0,0.6666666666666666,Unknown,Unknown
2019-03-13,29.27,1686,50,0,0,1,6.35,241,102,5941,204,173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.0,5.0,1,0.6666666666666666,9.745664739884393,28.901734104046245
2019-03-14,38.3,2323,68,10,7,5,3.48,316,73,12600,330,219,4.59,4.99,20.92,5.76,0.0,0.0,0,2,2,2,0,0,9,9,0,0,1,0,0,0,0,0,0,36.26,0.0,36.26,2,0.6666666666666666,10.60730593607306,31.05022831050228
2019-03-15,112.12,2949,102,28,6,32,41.82,1104,495,38121,341,849,4.7,2.495,29.015,0.6,0.0,0.0,0,1,2,2,0,0,12,12,0,0,0,1,0,0,0,0,0,36.81,0.0,36.81,3,0.6666666666666666,3.4734982332155475,12.014134275618375
2019-03-16,72.04,773,30,1,2,2,18.34,177,188,5763,80,143,4.54,0.0,13.98,10.11,0.0,0.0,0,0,2,2,0,0,6,6,0,0,0,0,1,0,0,0,0,28.63,0.0,28.63,4,0.7,5.405594405594406,20.97902097902098
2019-03-17,0.0,19,1,10,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.6666666666666666,inf,inf
