Date,Ad Breaks (Minutes),Ad Time (Seconds) Per Hour,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Game Sales Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs,Gifted Tier 2 subs,Gifted Tier 3 subs
Sat Apr 13 2019,0,0,35.2,1146,38,1,5,10,7.66,189,106,5456,155,146,0,2.495,46.97,1.15,0,0,0,0,1,0,0,0,0,20,20,0,0
Sun Apr 14 2019,0,0,0,15,3,288,1,0,0,1,0,0,0,1,6.86,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Mon Apr 15 2019,0,0,0,9,1,10,0,0,0,1,0,0,0,1,4.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Tue Apr 16 2019,0,0,0,0,0,5,0,2,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Wed Apr 17 2019,0,0,27.56,2922,51,6,4,5,7.1,295,67,7469,271,189,2.32,4.99,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
Thu Apr 18 2019,0,0,26.33,1432,49,6,1,5,3.91,203,41,5425,207,146,9.255,0,0,151.01,0,0,0,0,0,4,4,0,0,0,0,0,0
Fri Apr 19 2019,0,0,29.34,1346,61,1,1,8,4.05,208,58,4519,154,153,4.59,0,18.64,2.87,0,0,0,0,0,2,2,0,0,8,8,0,0
Sat Apr 20 2019,0,0,51.77,1057,37,2,4,1,5.93,195,66,5125,100,160,2.32,0,35.33,2.34,0,0,0,0,0,1,1,0,0,15,15,0,0
Sun Apr 21 2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Apr 22 2019,0,0,0,16,4,4,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Tue Apr 23 2019,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Apr 24 2019,0,0,0,11,2,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Apr 25 2019,0,0,28.43,1948,50,1,1,6,10.12,220,43,5345,189,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Apr 26 2019,0,0,36.7,2790,92,5,2,13,9.73,450,90,12588,343,333,7.14,0,132.12,19.5,0,0,1.6,0,0,3,3,0,0,55,55,0,0
Sat Apr 27 2019,0,0,51.77,1004,41,8,0,3,4.67,128,118,3986,77,103,0,2.495,0,22.55,0,0,0,0,1,0,0,0,0,0,0,0,0
Sun Apr 28 2019,0,0,0,24,1,2,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Mon Apr 29 2019,0,0,0,15,2,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Apr 30 2019,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed May 01 2019,0,0,32.13,1602,50,0,1,2,2.54,340,62,8578,267,249,4.76,0,0,1.1,0,0,0,0,0,2,2,0,0,0,0,0,0
Thu May 02 2019,0,0,32.53,1751,61,3,1,1,6.79,318,56,10410,320,235,0,7.485,9.32,0,0,0,0,0,3,0,0,0,0,4,4,0,0
Fri May 03 2019,0,0,28.73,1582,45,24,2,7,4.4,210,57,8360,290,151,2.38,0,11.65,1.1,0,0,0,0,0,1,1,0,0,5,5,0,0
Sat May 04 2019,0,0,35.06,740,40,16,1,6,5.3,104,57,3436,98,81,0,0,13.98,1.1,0,0,0,0,0,0,0,0,0,6,6,0,0
Sun May 05 2019,0,0,0,11,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon May 06 2019,0,0,0,19,1,6,0,0,0,0,0,0,0,0,6.86,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Tue May 07 2019,0,0,0,1,1,8,0,1,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Wed May 08 2019,0,0,30.78,1025,53,15,1,9,2.01,288,45,6618,215,202,4.765,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Thu May 09 2019,0,0,40,1904,83,9,2,7,5.7,397,63,14079,352,269,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri May 10 2019,0,0,50.42,2806,80,11,2,7,17,490,288,17041,339,390,8.815,0,9.32,5.05,0,0,0,0,0,4,4,0,0,4,4,0,0
Sat May 11 2019,0,0,107.07,853,32,10,3,8,15.93,179,119,8994,84,144,4.565,0,18.64,0.65,0,0,0,0,0,2,2,0,0,8,8,0,0
Sun May 12 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon May 13 2019,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue May 14 2019,0,0,0,25,1,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Wed May 15 2019,0,0,0,30,1,1,0,1,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Thu May 16 2019,0,0,44.04,860,62,10,1,4,24.07,337,240,10877,247,278,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Fri May 17 2019,0,0,58.3,2257,70,32,4,3,33.26,439,171,19939,343,323,0,0,42.83,0.2,0,0,0,0,0,0,0,0,0,18,18,0,0
Sat May 18 2019,0,0,64.19,1787,72,8,4,10,26.11,752,192,24584,385,537,6.96,4.99,19.01,0.5,0,0,0,0,2,3,3,0,0,8,8,0,0
Sun May 19 2019,0,0,44.36,467,34,4,1,7,13.88,94,55,3904,89,82,4.59,2.495,9.32,0.1,0,0,0,0,1,2,2,0,0,4,4,0,0
Mon May 20 2019,0,0,0,37,2,2,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue May 21 2019,0,0,0,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed May 22 2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu May 23 2019,0,0,34.87,713,49,4,4,0,13.76,271,104,7113,205,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri May 24 2019,0,0,30.68,1501,63,10,2,3,5.56,309,58,11445,373,212,4.575,2.495,6.99,0,0,0,0,0,1,2,2,0,0,3,3,0,0
Sat May 25 2019,0,0,32,427,22,2,0,1,15.19,93,74,2304,72,73,0,2.495,28.715,0.07,0,0,0,0,1,0,0,0,0,12,12,0,0
Sun May 26 2019,0,0,0,8,2,22,4,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Mon May 27 2019,0,0,0,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue May 28 2019,0,0,0,15,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed May 29 2019,0,0,39.47,1708,66,8,5,9,13.36,299,158,8564,218,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu May 30 2019,0,0,52.32,1766,66,15,2,3,20.54,416,102,16166,310,309,0,0,59.09,151.78,0,0,0,0,0,0,0,0,0,25,25,0,0
Fri May 31 2019,0,0,31.97,1542,69,6,6,11,5.61,262,78,9496,297,196,0,0,2.33,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Sat Jun 01 2019,0,0,40.4,264,19,5,3,2,17.55,55,45,3515,88,48,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 02 2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 03 2019,0,0,0,0,0,11,0,1,0,0,0,0,0,0,2.32,2.495,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Tue Jun 04 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 05 2019,0,0,29.64,1268,55,10,1,1,10.45,251,75,6698,227,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 06 2019,0,0,58,2020,86,11,6,22,23.52,1011,369,27260,471,716,9.13,2.495,32.99,6,0,0,0,0,1,4,4,0,0,14,14,0,0
Fri Jun 07 2019,0,0,42.63,1707,68,6,2,12,10.07,335,68,12576,295,243,4.6,0,31.13,0,0,0,0,0,0,1,0,1,0,13,13,0,0
Sat Jun 08 2019,0,0,55.2,197,22,2,3,4,10.89,181,78,4195,76,155,7.084999999999999,0,0,0.55,0,0,0,0,0,2,1,1,0,0,0,0,0
Sun Jun 09 2019,0,0,0,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 10 2019,0,0,0,23,2,4,0,2,0,0,0,0,0,0,6.435,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Tue Jun 11 2019,0,0,0,9,1,2,0,0,0,0,0,0,0,0,9.165,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0
Wed Jun 12 2019,0,0,0,4,2,1,0,1,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Jun 13 2019,0,0,34.68,1529,63,15,9,6,11.69,241,76,6485,187,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jun 14 2019,0,0,43.06,1804,75,13,1,3,12.96,348,88,11283,263,248,4.59,4.99,23.365,330.85,0,0,0,0,2,2,2,0,0,10,10,0,0
Sat Jun 15 2019,0,0,46.73,715,28,5,2,4,15.51,134,53,4907,106,112,4.7,2.495,11.66,0.51,0,0,0,0,1,2,2,0,0,4,3,1,0
Sun Jun 16 2019,0,0,0,20,2,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Jun 17 2019,0,0,0,9,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 18 2019,0,0,0,14,1,0,0,1,0,0,0,0,0,0,6.96,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Wed Jun 19 2019,0,0,35.04,1439,55,3,0,2,3.86,206,64,6762,193,156,4.59,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Thu Jun 20 2019,0,0,31.91,2329,76,18,4,6,6.42,302,50,9573,300,209,4.64,4.99,19.23,0.75,0,0,0,0,2,2,2,0,0,8,8,0,0
Fri Jun 21 2019,0,0,30.97,537,25,2,0,2,4.68,63,37,2694,87,57,2.105,2.495,0,22,0,0,0,0,1,1,1,0,0,0,0,0,0
Sat Jun 22 2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Sun Jun 23 2019,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 24 2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Jun 25 2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 26 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Jun 27 2019,0,0,26.75,1047,48,9,0,2,1.89,196,42,5884,221,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jun 28 2019,0,0,24.59,1452,50,6,1,0,4.07,227,48,6566,268,156,0,2.495,0,61.3,0,0,0,0,1,0,0,0,0,0,0,0,0
Sat Jun 29 2019,0,0,36.98,515,27,0,0,3,8.31,59,44,3587,97,50,0,0,9.38,1.1,0,0,0,0,0,0,0,0,0,4,4,0,0
Sun Jun 30 2019,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 01 2019,0,0,0,26,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 02 2019,0,0,0,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 03 2019,0,0,22.33,1593,42,22,2,1,1.68,113,32,2925,133,96,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Jul 04 2019,0,0,30.49,383,27,3,0,2,9,39,43,1189,39,38,0,0,33.91,0.2,0,0,0,0,0,0,0,0,0,14,14,0,0
Fri Jul 05 2019,0,0,23.52,994,38,8,0,1,0.27,172,43,4069,173,128,0,2.495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sat Jul 06 2019,0,0,48.33,429,30,1,2,4,5.77,106,56,3673,76,91,11.51,4.99,2.245,5,0,0,0,0,2,5,5,0,0,1,1,0,0
Sun Jul 07 2019,0,0,0,11,1,6,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Mon Jul 08 2019,0,0,0,12,1,0,0,0,0,0,0,0,0,0,7.084999999999999,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
Tue Jul 09 2019,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 10 2019,0,0,28.78,1360,44,2,2,1,6.05,158,48,5440,190,127,6.435,2.495,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0
Thu Jul 11 2019,0,0,28.59,2133,74,2,0,6,9.53,355,69,10607,372,254,4.465,0,37.91,1,0,0,0,0,0,2,2,0,0,16,16,0,0
Fri Jul 12 2019,0,0,25.81,893,56,0,0,3,13.21,237,39,6943,269,171,4.515,0,7.05,1.1,0,0,0,0,0,2,2,0,0,3,3,0,0
Sat Jul 13 2019,0,0,50.87,423,26,0,0,3,5.52,126,61,3459,68,101,0,0,11.885,0.16,0,0,0,0,0,0,0,0,0,5,5,0,0
Sun Jul 14 2019,0,0,0,10,1,19,0,0,0,0,0,0,0,0,6.955,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Mon Jul 15 2019,0,0,0,26,1,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Tue Jul 16 2019,0,0,0,14,1,1,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Jul 17 2019,0,0,36.25,1108,49,2,0,3,10.14,235,62,6053,167,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 18 2019,0,0,36.75,2405,63,2,3,11,4.53,407,86,11833,317,269,9.239999999999998,0,40.1,1.25,0,0,0,0,0,3,2,1,0,13,12,0,1
Fri Jul 19 2019,0,0,28.06,2014,60,11,3,7,6.64,267,56,8557,307,186,2.27,0,18.76,0,0,0,0,0,0,1,1,0,0,8,8,0,0
Sat Jul 20 2019,0,0,35.16,534,27,4,0,3,1.88,100,51,3411,97,87,2.38,2.495,35.13,0,0,0,0,0,1,1,1,0,0,15,15,0,0
Sun Jul 21 2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 22 2019,0,0,17.51,1506,53,5,1,5,0.02,277,26,4186,240,218,2.32,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Jul 23 2019,0,0,0,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 24 2019,0,0,43.25,720,52,2,1,7,24.33,262,79,7049,163,185,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Jul 25 2019,0,0,54.5,1419,67,24,5,3,8.25,487,108,17005,313,337,0,4.99,9.32,0.1,0,0,0,0,2,0,0,0,0,4,4,0,0
Fri Jul 26 2019,0,0,100.93,3425,141,7,9,35,31.75,1953,776,66715,663,1448,4.35,2.495,40.565,1.1,0,0,0,0,1,2,2,0,0,17,17,0,0
Sat Jul 27 2019,0,0,603.94,839,76,3,8,23,33.28,977,622,60998,102,717,0,7.485,24.055,1.35,0,0,0,0,3,0,0,0,0,10,10,0,0
Sun Jul 28 2019,0,0,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 29 2019,0,0,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 30 2019,0,0,0,29,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 31 2019,0,0,51.09,1183,56,6,2,3,16.34,351,108,10269,202,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Aug 01 2019,0,0,58.12,2398,76,2,2,4,13.33,404,115,18016,312,298,2.38,2.495,2.39,2.57,0,0,0,0,1,1,1,0,0,1,1,0,0
Fri Aug 02 2019,0,0,60.21,1925,69,0,3,10,9.28,425,101,14993,250,307,0,0,11.625,21.1,0,0,0,0,0,0,0,0,0,5,5,0,0
Sat Aug 03 2019,0,0,62.94,375,39,0,0,3,7.23,100,92,5035,80,81,4.64,2.495,7.205,1.01,0,0,0,0,1,2,2,0,0,3,3,0,0
Sun Aug 04 2019,0,0,0,23,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Aug 05 2019,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,2.495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tue Aug 06 2019,0,0,0,29,1,1,0,0,0,0,0,0,0,0,11.51,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
Wed Aug 07 2019,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Thu Aug 08 2019,0,0,29.57,2213,63,0,0,3,1.79,256,46,8547,287,172,7.084999999999999,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
Fri Aug 09 2019,0,0,44.34,1622,54,6,4,5,17.42,313,139,12237,277,241,0,2.495,28.39,0.03,0,0,0,0,1,0,0,0,0,12,12,0,0
Sat Aug 10 2019,0,0,122.47,335,30,2,1,6,21.7,111,148,6736,55,89,4.455,0,16.72,0.03,0,0,0,0,0,2,2,0,0,7,7,0,0
Sun Aug 11 2019,0,0,0,10,1,8,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Aug 12 2019,0,0,0,26,1,8,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Aug 13 2019,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Aug 14 2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Aug 15 2019,0,0,34.77,1548,70,33,5,3,8.65,330,75,9319,268,234,4.7,0,0,0.01,0,0,0,0,0,2,2,0,0,0,0,0,0
Fri Aug 16 2019,0,0,34.1,2144,59,11,3,6,7.65,234,51,8116,238,170,4.485,4.99,104.75,2.13,0,0,0,0,2,2,2,0,0,44,44,0,0
Sat Aug 17 2019,0,0,39.29,408,22,8,1,1,2.79,47,48,2436,62,41,0,0,2.245,119.33,0,0,0,0,0,0,0,0,0,1,1,0,0
Sun Aug 18 2019,0,0,0,18,1,0,0,1,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Aug 19 2019,0,0,0,18,1,8,2,1,0,0,0,0,0,0,4.515,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Tue Aug 20 2019,0,0,0,13,1,1,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Wed Aug 21 2019,0,0,30.13,1131,52,11,2,4,3.56,215,51,5785,192,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Aug 22 2019,0,0,35.72,1962,54,3,0,5,2.72,268,50,9822,276,196,7.01,0,26.07,0.11,0,0,0,0,0,3,3,0,0,11,11,0,0
Fri Aug 23 2019,0,0,35.41,1846,63,4,2,9,0.18,296,54,10020,284,216,0,2.495,0,2.46,0,0,0,0,1,0,0,0,0,0,0,0,0
Sat Aug 24 2019,0,0,50.13,1178,39,7,4,9,1.76,82,58,3860,78,61,6.92,2.495,239.39,5.78,0,0,0,0,1,2,1,1,0,101,101,0,0
Sun Aug 25 2019,0,0,0,11,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Aug 26 2019,0,0,0,11,1,2,0,2,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Aug 27 2019,0,0,0,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Aug 28 2019,0,0,26.8,843,40,8,0,2,0.02,172,43,4690,177,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Aug 29 2019,0,0,36.38,1565,52,2,2,7,16.21,256,77,9605,264,194,2.315,2.495,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Fri Aug 30 2019,0,0,77.01,377,20,6,1,2,16.12,102,99,5160,67,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Aug 31 2019,0,0,0,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Sep 01 2019,0,0,0,13,1,11,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Sep 02 2019,0,0,0,18,3,0,0,0,0,1,0,0,0,1,0,2.495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tue Sep 03 2019,0,0,0,26,1,2,0,0,0,0,0,0,0,0,4.64,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Wed Sep 04 2019,0,0,24.18,1383,47,9,0,2,0.47,157,39,4014,166,125,0,2.495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thu Sep 05 2019,0,0,31.75,2162,69,13,2,3,5.14,399,81,11144,352,288,2.59,2.495,32.79,26.96,0,0,0,0,1,1,1,0,0,14,14,0,0
Fri Sep 06 2019,0,0,27.48,1848,47,19,0,5,7.22,275,62,6567,240,179,6.86,7.485,4.6,2.21,0,0,0,0,3,3,3,0,0,1,0,1,0
Sat Sep 07 2019,0,0,30.97,445,25,19,2,1,15.11,121,39,2137,70,63,4.6,0,0,1.77,0,0,0,0,0,1,0,1,0,0,0,0,0
Sun Sep 08 2019,0,0,0,24,1,0,0,1,0,0,0,0,0,0,7.084999999999999,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
Mon Sep 09 2019,0,0,0,11,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Sep 10 2019,0,0,0,18,1,3,0,0,0,0,0,0,0,0,6.835,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Wed Sep 11 2019,0,0,32.66,1003,37,0,1,4,20.1,217,67,5422,166,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Sep 12 2019,0,0,50.55,2363,75,9,3,11,16.6,504,145,18755,372,355,7.04,2.495,23.425,1.02,0,0,0,0,1,3,3,0,0,10,10,0,0
Fri Sep 13 2019,0,0,61.54,2391,67,10,6,14,22.39,532,148,17601,286,377,4.85,2.495,23.885,1.1,0,0,0,0,1,2,2,0,0,10,10,0,0
Sat Sep 14 2019,0,0,100.97,594,31,2,3,5,33.51,97,114,5957,60,78,2.35,0,35.515,22,0,0,0,0,0,1,1,0,0,15,15,0,0
Sun Sep 15 2019,0,0,0,7,2,1,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Mon Sep 16 2019,0,0,0,35,1,4,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Sep 17 2019,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Sep 18 2019,0,0,0,0,0,37,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Sep 19 2019,0,0,31.87,1519,42,6,2,1,5.84,216,63,6437,203,159,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Fri Sep 20 2019,0,0,39.62,2172,62,17,4,10,2.02,323,86,11530,291,234,4.7,0,16.275,0,0,0,0,0,0,2,2,0,0,7,7,0,0
Sat Sep 21 2019,0,0,59.55,736,28,17,0,3,7,78,64,3871,66,61,2.425,2.495,11.865,0,0,0,0,0,1,1,1,0,0,5,5,0,0
Sun Sep 22 2019,0,0,0,16,1,3,0,1,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Sep 23 2019,0,0,0,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Sep 24 2019,0,0,0,15,1,3,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Sep 25 2019,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.245,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Sep 26 2019,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Sep 27 2019,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2.495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sat Sep 28 2019,0,0,53.01,2526,74,17,3,21,10.74,190,63,6043,115,136,2.035,2.495,32.61,1.43,0,0,0,0,1,1,1,0,0,14,14,0,0
Sun Sep 29 2019,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2.315,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Sep 30 2019,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Oct 01 2019,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
